"_id",Location,window.start,window.end,l.0.sensor,l.0.value,l.1.sensor,l.1.value,l.2.sensor,l.2.value,l.3.sensor,l.3.value,l.4.sensor,l.4.value,l.5.sensor,l.5.value,l.6.sensor,l.6.value,l.7.sensor,l.7.value,l.8.sensor,l.8.value,l.9.sensor,l.9.value,l.10.sensor,l.10.value,l.11.sensor,l.11.value,l.12.sensor,l.12.value,l.13.sensor,l.13.value,l.14.sensor,l.14.value,l.15.sensor,l.15.value,l.16.sensor,l.16.value,l.17.sensor,l.17.value,l.18.sensor,l.18.value,l.19.sensor,l.19.value,l.20.sensor,l.20.value,l.21.sensor,l.21.value,l.22.sensor,l.22.value,l.23.sensor,l.23.value,l.24.sensor,l.24.value,l.25.sensor,l.25.value,l.26.sensor,l.26.value,l.27.sensor,l.27.value,l.28.sensor,l.28.value,l.29.sensor,l.29.value,l.30.sensor,l.30.value,l.31.sensor,l.31.value,l.32.sensor,l.32.value,l.33.sensor,l.33.value,l.34.sensor,l.34.value,l.35.sensor,l.35.value,l.36.sensor,l.36.value,l.37.sensor,l.37.value,l.38.sensor,l.38.value,l.39.sensor,l.39.value,l.40.sensor,l.40.value,l.41.sensor,l.41.value,l.42.sensor,l.42.value,l.43.sensor,l.43.value,l.44.sensor,l.44.value,l.45.sensor,l.45.value,l.46.sensor,l.46.value,l.47.sensor,l.47.value,l.48.sensor,l.48.value,l.49.sensor,l.49.value,l.50.sensor,l.50.value,l.51.sensor,l.51.value,l.52.sensor,l.52.value,l.53.sensor,l.53.value,l.54.sensor,l.54.value,l.55.sensor,l.55.value,l.56.sensor,l.56.value,l.57.sensor,l.57.value,l.58.sensor,l.58.value,l.59.sensor,l.59.value,l.60.sensor,l.60.value,l.61.sensor,l.61.value,l.62.sensor,l.62.value,l.63.sensor,l.63.value,l.64.sensor,l.64.value,l.65.sensor,l.65.value,l.66.sensor,l.66.value,VW30cm,VW60cm,VW90cm,VW120cm,VW150cm,T30cm,T60cm,T90cm,T120cm,T150cm,Date,Time,DMN.BR09,DMN.BR08,DMN.BR07,DMN.BR06,DMN.BR05,DMN.BR04,DMN.BR03,DMN.BR02,DMN.BR13,DMN.BR01,DMN.BR12,DMN.BR11,DMN.BR10,DMN.Accuracy,DMN.DUD,DMN.DQA,DMN.Completeness,DMN.runTime
61d064dabf56362b3e90d87d,CAF01,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW120cm,0.26,VW90cm,0.45,VW30cm,0.16,T150cm,16.62,T120cm,21.01,T60cm,12.2,VW120cm,0.43,T60cm,24.66,T30cm,9.66,T150cm,41.99,VW60cm,0.6,T90cm,43.25,VW30cm,0.41,VW60cm,0.44,VW90cm,0.09,T120cm,12.94,VW120cm,0.32,VW30cm,0.99,T90cm,24.22,VW30cm,0.75,T120cm,44.13,T60cm,25.12,VW90cm,0.28,VW30cm,0.69,VW90cm,0.96,VW60cm,0.3,VW90cm,0.33,VW30cm,0.72,VW60cm,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.5575,0.422,0.33666666666666667,,9.66,20.66,33.735,26.02666666666667,29.305,01/01/2022,15:27:00,realistic,2,2,2,2,2,true,true,unrealistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d064dfbf56362b3e90d87e,N/A,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW30cm,0.04,T150cm,14.2,VW30cm,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,14.2,01/01/2022,15:27:00,unrealistic,2,0,0,0,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,0,do not use,bad quality,2,0
61d064e2bf56362b3e90d87f,CAF01,2022-01-01T14:26:30.000Z,2022-01-01T14:27:00.000Z,VW90cm,0.96,T30cm,25.31,VW120cm,0.97,VW90cm,0.19,T150cm,44.73,T90cm,8.52,T60cm,20.55,VW90cm,0.72,T120cm,49.68,VW90cm,0.73,VW30cm,0.66,T90cm,8.79,T90cm,39.29,T60cm,26.68,VW120cm,0.2,VW60cm,,VW30cm,0.04,VW90cm,0.99,VW60cm,0.87,T30cm,19.79,T60cm,37.73,VW120cm,0.66,T60cm,,VW120cm,0.94,T150cm,17.83,T60cm,13.46,T60cm,20.52,T60cm,40.63,T90cm,26.43,T90cm,43.59,T60cm,45.54,T60cm,26.41,T120cm,28.49,VW120cm,0.15,VW60cm,0.46,VW90cm,0.31,T60cm,9.48,T150cm,16.14,VW30cm,0.39,VW30cm,0.59,VW90cm,0.07,T60cm,48.73,VW60cm,0.54,VW90cm,0.31,VW90cm,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42000000000000004,,0.5344444444444444,0.584,,22.549999999999997,,25.324,39.085,26.23333333333333,01/01/2022,15:26:30,realistic,2,2,2,0,2,true,true,unrealistic,true,realistic,realistic,unrealistic,60,use,enough quality,4,1
61d064e9bf56362b3e90d881,CAF02,2022-01-01T14:26:30.000Z,2022-01-01T14:27:00.000Z,T90cm,18.41,VW60cm,0.58,VW30cm,0.89,T120cm,25.55,T150cm,4.31,VW120cm,0.15,T90cm,2.62,VW60cm,0.25,VW120cm,0.0,VW60cm,0.79,VW60cm,0.88,T150cm,44.55,VW90cm,0.07,VW30cm,0.43,VW60cm,0.91,T60cm,26.88,VW60cm,0.3,T60cm,25.46,T90cm,48.42,T120cm,3.75,VW120cm,0.79,VW150cm,0.98,T30cm,42.39,T60cm,43.44,T150cm,2.51,VW90cm,0.47,VW60cm,0.97,VW30cm,0.17,T60cm,30.96,VW90cm,,VW30cm,0.23,VW30cm,0.33,VW150cm,0.69,VW60cm,0.37,VW30cm,0.35,VW150cm,0.03,T90cm,17.02,VW60cm,0.52,T120cm,3.44,VW60cm,0.76,T150cm,12.96,VW120cm,0.27,VW150cm,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39999999999999997,0.633,,0.3025,0.575,42.39,31.685000000000002,21.6175,10.913333333333334,16.0825,01/01/2022,15:26:30,realistic,2,2,2,2,2,true,true,realistic,true,realistic,unrealistic,realistic,60,use,enough quality,5,0
61d064ebbf56362b3e90d882,CAF04,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW150cm,,VW60cm,0.85,VW30cm,0.39,T30cm,30.88,T30cm,17.67,VW90cm,0.76,T90cm,30.14,T90cm,33.8,VW30cm,0.01,T90cm,46.43,T30cm,42.98,T60cm,43.04,T150cm,41.43,T90cm,39.89,VW60cm,0.36,T30cm,35.71,VW90cm,0.62,VW150cm,0.21,VW90cm,0.32,T60cm,38.67,T30cm,21.74,VW30cm,0.26,T90cm,42.09,T30cm,35.39,VW30cm,0.56,T120cm,20.94,T150cm,30.83,T60cm,42.02,T120cm,12.94,VW30cm,0.69,VW120cm,0.56,VW90cm,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382,0.605,0.6225,0.56,,30.728333333333335,41.24333333333334,38.47,16.94,36.129999999999995,01/01/2022,15:27:00,realistic,2,2,2,2,2,true,true,unrealistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d064ebbf56362b3e90d883,N/A,2022-01-01T14:26:30.000Z,2022-01-01T14:27:00.000Z,VW150cm,0.39,VW60cm,0.66,VW120cm,0.93,T150cm,49.61,VW30cm,0.41,VW90cm,0.83,VW150cm,0.02,VW60cm,0.85,VW120cm,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,0.755,0.83,0.48000000000000004,0.20500000000000002,,,,,49.61,01/01/2022,15:26:30,unrealistic,2,2,2,2,2,true,true,unusual,true,unrealistic,unusual,unusual,0,do not use,bad quality,5,0
61d064f0bf56362b3e90d884,N/A,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,VW30cm,0.06,T60cm,7.01,VW150cm,0.44,T90cm,46.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,0.44,,7.01,46.19,,,01/01/2022,15:27:30,unrealistic,2,0,2,2,2,true,true,unrealistic,true,unrealistic,unusual,unrealistic,0,do not use,bad quality,4,1
61d064f2bf56362b3e90d885,CAF05,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW60cm,0.66,VW150cm,0.06,T120cm,30.53,T120cm,18.22,VW120cm,0.75,T90cm,11.56,VW150cm,0.23,T30cm,32.53,T120cm,15.68,T90cm,45.63,VW120cm,0.93,T60cm,42.41,T120cm,18.74,T90cm,46.98,VW120cm,0.33,VW60cm,0.18,VW90cm,0.22,VW150cm,,T30cm,48.92,VW120cm,0.8,T120cm,25.88,VW60cm,0.62,VW60cm,0.28,VW120cm,0.0,VW60cm,0.52,T120cm,29.95,T90cm,18.64,T30cm,42.38,VW60cm,0.68,VW120cm,0.91,VW60cm,0.55,VW150cm,0.81,T60cm,24.42,VW90cm,0.29,T60cm,27.28,T120cm,16.39,VW120cm,0.47,VW60cm,0.21,VW120cm,0.24,VW90cm,0.49,VW30cm,0.11,VW120cm,0.4,VW90cm,0.17,VW60cm,,T120cm,30.7,T30cm,48.18,VW90cm,0.65,VW60cm,0.1,T120cm,14.38,VW150cm,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.364,0.5366666666666667,,43.002500000000005,31.37,30.7025,22.27444444444444,,01/01/2022,15:27:00,unrealistic,0,2,2,2,2,true,true,unrealistic,true,realistic,realistic,unrealistic,40,do not use,bad quality,4,1
61d064f6bf56362b3e90d886,CAF03,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T60cm,5.4,VW60cm,0.91,T120cm,,VW30cm,0.07,T60cm,37.94,VW150cm,0.46,VW150cm,0.29,T120cm,3.71,VW30cm,0.37,T120cm,0.63,T150cm,28.11,VW150cm,0.45,T60cm,34.08,T150cm,10.82,T60cm,38.43,VW60cm,0.71,VW60cm,,VW30cm,0.72,VW60cm,0.39,VW60cm,0.01,T30cm,1.53,T60cm,48.91,T30cm,0.97,VW60cm,0.15,T30cm,21.6,VW150cm,0.06,VW60cm,0.44,VW150cm,0.14,VW60cm,0.37,T120cm,5.25,T90cm,8.35,T60cm,16.5,T90cm,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38666666666666666,,,,0.27999999999999997,8.033333333333333,30.209999999999997,20.795,,19.465,01/01/2022,15:27:30,realistic,2,0,2,2,2,true,true,realistic,true,unrealistic,unrealistic,unrealistic,20,do not use,bad quality,4,0
61d064f7bf56362b3e90d887,CAF05,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T150cm,33.25,T120cm,26.51,VW120cm,0.17,VW30cm,0.78,VW60cm,0.78,T30cm,46.25,T90cm,1.64,VW120cm,0.97,T120cm,4.21,VW90cm,0.43,T60cm,13.94,VW120cm,0.55,VW90cm,0.54,VW30cm,0.59,VW150cm,0.17,VW120cm,0.36,T150cm,,T60cm,47.85,VW90cm,0.97,VW90cm,0.79,T30cm,19.12,VW150cm,0.55,VW90cm,0.0,VW120cm,0.96,T60cm,39.35,T120cm,,T90cm,45.93,T30cm,11.88,T120cm,36.02,VW30cm,0.61,T120cm,12.72,VW120cm,0.89,VW30cm,0.21,VW90cm,0.45,T120cm,45.16,VW30cm,0.47,T150cm,36.81,T30cm,24.87,T60cm,46.6,VW150cm,0.56,VW60cm,0.62,VW90cm,0.66,T150cm,37.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532,0.7,0.5485714285714286,0.65,0.42666666666666675,25.53,36.935,23.785,,,01/01/2022,15:27:30,realistic,2,2,2,2,2,true,true,unrealistic,true,unrealistic,realistic,realistic,60,use,enough quality,5,0
61d064f8bf56362b3e90d888,CAF03,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW30cm,0.79,T90cm,0.22,VW90cm,0.42,VW150cm,0.78,VW60cm,0.81,T60cm,33.94,T150cm,24.28,VW60cm,0.14,VW30cm,0.25,VW60cm,0.14,T30cm,33.51,T60cm,1.18,T150cm,32.77,VW120cm,0.61,T150cm,4.63,T120cm,13.48,T30cm,6.54,T90cm,22.67,VW150cm,,T150cm,49.3,T60cm,17.56,VW120cm,0.87,T60cm,29.16,VW30cm,0.96,T150cm,45.25,VW150cm,0.29,T30cm,,T60cm,26.81,T90cm,24.06,T90cm,20.04,T60cm,7.39,VW150cm,0.03,T30cm,17.18,VW60cm,0.17,VW120cm,0.85,T90cm,26.76,T60cm,34.43,T60cm,17.5,T30cm,37.7,VW30cm,0.22,T30cm,45.76,VW150cm,0.38,T30cm,33.59,T150cm,12.65,VW60cm,0.44,VW150cm,0.99,T30cm,17.75,T90cm,25.87,T30cm,10.1,VW60cm,0.64,VW90cm,,VW150cm,0.19,VW30cm,0.47,VW90cm,0.8,T150cm,28.19,,,,,,,,,,,,,,,,,,,,,,,,,0.538,0.38999999999999996,,0.7766666666666667,,,20.99625,19.93666666666667,13.48,28.152857142857147,01/01/2022,15:27:00,unrealistic,2,2,2,2,2,true,true,unrealistic,true,unusual,unrealistic,realistic,20,do not use,bad quality,5,1
61d064fcbf56362b3e90d889,CAF01,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW120cm,0.26,VW90cm,0.45,VW30cm,0.16,T150cm,16.62,T120cm,21.01,T60cm,12.2,VW120cm,0.43,T60cm,24.66,T30cm,9.66,T150cm,41.99,VW60cm,0.6,T90cm,43.25,VW30cm,0.41,VW60cm,0.44,VW90cm,0.09,T120cm,12.94,VW120cm,0.32,VW30cm,0.99,T90cm,24.22,VW30cm,0.75,T120cm,44.13,T60cm,25.12,VW90cm,0.28,VW30cm,0.69,VW90cm,0.96,VW60cm,0.3,VW90cm,0.33,VW30cm,0.72,VW60cm,0.89,T120cm,33.49,VW90cm,0.19,VW150cm,0.53,T120cm,19.15,VW30cm,0.18,T120cm,43.35,T30cm,27.76,T120cm,11.8,T60cm,44.55,T90cm,1.56,VW30cm,0.26,VW120cm,0.8,VW150cm,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,0.5575,0.3833333333333333,0.4525,0.605,18.71,26.6325,23.01,26.552857142857146,29.305,01/01/2022,15:27:00,realistic,2,2,2,2,2,true,true,realistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d064fcbf56362b3e90d88a,CAF02,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW150cm,0.15,VW30cm,0.63,T30cm,11.95,VW150cm,0.36,VW90cm,0.65,T30cm,35.25,T60cm,29.26,VW60cm,0.12,T90cm,19.97,VW90cm,0.71,T120cm,48.67,VW150cm,0.99,T60cm,41.93,VW30cm,0.15,VW90cm,0.33,VW60cm,0.99,VW150cm,0.56,T90cm,9.19,T60cm,2.55,VW120cm,0.23,VW60cm,0.23,T30cm,14.05,VW30cm,0.16,T120cm,10.57,VW90cm,0.76,T120cm,14.54,VW120cm,0.37,T30cm,22.77,T150cm,23.32,VW30cm,0.64,T150cm,26.71,T30cm,31.98,T90cm,5.85,T150cm,32.93,VW120cm,0.61,VW150cm,0.61,T150cm,39.96,T150cm,8.27,T90cm,9.68,VW120cm,0.17,T120cm,13.23,T150cm,36.69,T60cm,20.95,T90cm,19.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395,0.4466666666666666,0.6125,0.345,0.534,23.2,23.6725,12.809999999999999,21.7525,27.980000000000004,01/01/2022,15:27:00,realistic,2,2,2,2,2,true,true,realistic,true,realistic,realistic,realistic,80,use,suitable,5,0
61d064ffbf56362b3e90d88b,N/A,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW30cm,0.04,T150cm,14.2,VW30cm,0.03,VW60cm,0.2,VW60cm,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.165,,,,,,,,14.2,01/01/2022,15:27:00,unrealistic,2,0,0,2,2,true,true,unrealistic,true,unrealistic,unrealistic,unrealistic,0,do not use,bad quality,3,0
61d06503bf56362b3e90d88c,CAF01,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,VW60cm,0.26,VW150cm,0.35,VW60cm,0.69,T30cm,48.74,VW30cm,0.85,VW90cm,0.3,T30cm,8.95,VW120cm,0.67,T30cm,9.42,T90cm,2.29,T60cm,14.68,T90cm,7.06,T150cm,15.97,VW30cm,0.19,T120cm,38.2,VW150cm,0.0,VW30cm,0.26,T30cm,24.91,VW90cm,0.52,VW120cm,0.35,T90cm,7.77,T120cm,,T150cm,41.57,T60cm,35.19,T60cm,,T30cm,35.4,T150cm,4.1,VW90cm,0.1,T30cm,38.05,T120cm,48.66,VW120cm,,T90cm,23.69,T150cm,42.77,T150cm,6.33,T150cm,2.9,T60cm,7.47,VW150cm,0.94,T30cm,4.54,VW60cm,0.47,VW90cm,0.29,VW30cm,,VW60cm,0.06,VW90cm,0.51,T60cm,27.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.344,,0.43,24.28714285714285,,10.2025,,18.94,01/01/2022,15:27:30,unrealistic,2,0,2,2,2,true,true,realistic,true,unrealistic,realistic,unrealistic,20,do not use,bad quality,4,0
61d06504bf56362b3e90d88d,CAF04,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T60cm,44.71,T120cm,20.18,T150cm,33.0,T60cm,35.65,VW60cm,0.8,T30cm,29.34,VW30cm,0.31,VW60cm,0.11,T120cm,4.25,VW90cm,0.2,T30cm,42.88,VW60cm,,T90cm,,VW120cm,0.36,VW60cm,0.07,T120cm,26.07,T150cm,25.73,T120cm,29.26,T30cm,45.92,T120cm,37.74,VW60cm,0.18,T30cm,5.28,T60cm,16.47,VW30cm,0.39,T120cm,18.98,VW150cm,0.62,VW60cm,0.15,T150cm,13.81,T90cm,10.51,VW120cm,0.4,T60cm,43.88,VW90cm,0.92,T30cm,42.51,T60cm,44.37,T120cm,22.35,VW90cm,0.51,VW30cm,0.29,T120cm,17.43,VW30cm,0.49,T150cm,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,0.5433333333333333,0.38,0.62,33.186,37.016000000000005,,22.0325,26.4925,01/01/2022,15:27:30,realistic,2,2,2,2,2,true,true,realistic,true,realistic,unrealistic,unrealistic,40,do not use,bad quality,5,1
61d06509bf56362b3e90d88e,CAF02,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T30cm,16.83,VW90cm,0.05,T90cm,33.79,VW120cm,0.15,VW90cm,0.18,T120cm,,VW120cm,0.25,T60cm,35.19,T30cm,47.18,T150cm,10.54,VW30cm,0.88,VW120cm,0.72,VW150cm,0.59,T30cm,38.04,T90cm,3.39,T90cm,37.96,VW30cm,0.18,VW90cm,0.96,VW150cm,0.13,T90cm,9.32,VW60cm,0.2,VW60cm,0.01,VW30cm,0.16,VW30cm,0.64,T90cm,11.94,VW150cm,0.9,VW60cm,0.67,VW90cm,0.1,T120cm,29.35,T30cm,7.8,VW150cm,0.27,T30cm,7.15,VW90cm,0.18,T90cm,15.51,VW30cm,0.82,VW120cm,0.8,VW60cm,0.89,T150cm,36.91,T30cm,37.17,T90cm,23.64,VW150cm,0.96,T30cm,3.4,T60cm,,VW120cm,0.77,T30cm,5.99,VW90cm,0.02,T150cm,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5359999999999999,0.4425,0.24833333333333332,0.538,0.5700000000000001,20.445,,19.364285714285717,,18.506666666666664,01/01/2022,15:27:30,realistic,2,2,2,2,2,true,true,realistic,true,unrealistic,realistic,unrealistic,40,do not use,bad quality,5,0
61d0650bbf56362b3e90d88f,CAF04,2022-01-01T14:27:00.000Z,2022-01-01T14:27:30.000Z,VW150cm,,VW60cm,0.85,VW30cm,0.39,T30cm,30.88,T30cm,17.67,VW90cm,0.76,T90cm,30.14,T90cm,33.8,VW30cm,0.01,T90cm,46.43,T30cm,42.98,T60cm,43.04,T150cm,41.43,T90cm,39.89,VW60cm,0.36,T30cm,35.71,VW90cm,0.62,VW150cm,0.21,VW90cm,0.32,T60cm,38.67,T30cm,21.74,VW30cm,0.26,T90cm,42.09,T30cm,35.39,VW30cm,0.56,T120cm,20.94,T150cm,30.83,T60cm,42.02,T120cm,12.94,VW30cm,0.69,VW120cm,0.56,VW90cm,0.79,VW120cm,0.94,T60cm,35.02,T150cm,31.06,T90cm,46.2,VW30cm,0.64,VW90cm,0.69,VW30cm,0.53,VW60cm,0.45,T60cm,21.28,VW90cm,0.35,VW150cm,0.27,T30cm,22.23,T60cm,41.86,T60cm,1.14,VW30cm,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4475,0.5533333333333333,0.5883333333333334,0.75,,29.514285714285712,31.861428571428576,39.75833333333333,16.94,34.44,01/01/2022,15:27:00,realistic,2,2,2,2,2,true,true,unrealistic,true,unusual,realistic,realistic,60,use,enough quality,5,0
61d06511bf56362b3e90d891,N/A,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,VW30cm,0.06,T60cm,7.01,VW150cm,0.44,T90cm,46.19,VW60cm,0.3,VW120cm,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.3,,0.06,0.44,,7.01,46.19,,,01/01/2022,15:27:30,unrealistic,2,2,2,2,2,true,true,unrealistic,true,unrealistic,unusual,realistic,20,do not use,bad quality,5,1
61d06517bf56362b3e90d893,CAF02,2022-01-01T14:28:00.000Z,2022-01-01T14:28:30.000Z,T60cm,3.19,T30cm,26.94,VW120cm,,T60cm,29.8,VW30cm,0.31,VW60cm,0.19,VW150cm,0.84,T150cm,30.9,T30cm,44.72,T30cm,8.66,T90cm,10.4,VW120cm,,T120cm,14.89,VW150cm,0.54,T120cm,7.33,T90cm,27.08,VW120cm,0.08,VW30cm,0.45,VW150cm,0.44,T90cm,31.37,VW120cm,0.9,VW90cm,0.01,T30cm,2.43,T150cm,28.75,T120cm,9.47,T120cm,26.77,VW60cm,0.89,T90cm,43.97,T90cm,5.1,T120cm,3.01,VW30cm,0.91,T60cm,17.86,VW90cm,0.5,VW90cm,,T90cm,18.59,T30cm,2.54,VW30cm,0.56,T90cm,22.83,VW120cm,0.87,VW90cm,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5575,0.54,,,0.6066666666666666,17.058,16.95,22.76285714285714,12.293999999999999,29.825,01/01/2022,15:28:00,realistic,2,2,2,2,2,true,true,realistic,true,unrealistic,unrealistic,realistic,40,do not use,bad quality,5,0
61d06517bf56362b3e90d894,CAF03,2022-01-01T14:28:00.000Z,2022-01-01T14:28:30.000Z,VW90cm,0.53,VW120cm,0.05,T60cm,17.95,VW150cm,0.43,T120cm,10.76,T30cm,19.63,VW150cm,0.8,VW90cm,0.75,T60cm,,VW60cm,0.65,VW30cm,0.86,T120cm,29.39,VW30cm,0.42,T60cm,38.05,VW150cm,0.46,VW120cm,0.3,T60cm,40.51,VW30cm,0.2,T90cm,31.61,VW60cm,0.96,T120cm,25.45,T90cm,45.63,T120cm,18.04,VW30cm,0.72,T120cm,6.28,VW60cm,0.2,VW90cm,0.82,T90cm,7.54,VW30cm,0.56,T60cm,21.96,VW150cm,0.86,T30cm,22.58,T120cm,,VW150cm,0.66,VW60cm,0.25,T30cm,15.73,VW60cm,0.84,T90cm,39.54,VW60cm,0.7,T30cm,47.56,VW120cm,0.82,T120cm,17.81,T30cm,22.47,VW60cm,0.71,T150cm,17.37,T30cm,8.3,VW150cm,0.24,T120cm,18.18,T120cm,42.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552,0.6157142857142857,0.7000000000000001,0.38999999999999996,0.5750000000000001,22.71166666666667,,31.080000000000005,,17.37,01/01/2022,15:28:00,realistic,2,2,2,2,2,true,true,realistic,true,unrealistic,unusual,unrealistic,20,do not use,bad quality,5,1
61d06517bf56362b3e90d895,CAF03,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T60cm,5.4,VW60cm,0.91,T120cm,,VW30cm,0.07,T60cm,37.94,VW150cm,0.46,VW150cm,0.29,T120cm,3.71,VW30cm,0.37,T120cm,0.63,T150cm,28.11,VW150cm,0.45,T60cm,34.08,T150cm,10.82,T60cm,38.43,VW60cm,0.71,VW60cm,,VW30cm,0.72,VW60cm,0.39,VW60cm,0.01,T30cm,1.53,T60cm,48.91,T30cm,0.97,VW60cm,0.15,T30cm,21.6,VW150cm,0.06,VW60cm,0.44,VW150cm,0.14,VW60cm,0.37,T120cm,5.25,T90cm,8.35,T60cm,16.5,T90cm,33.24,T60cm,2.53,VW60cm,0.62,VW90cm,0.55,VW60cm,0.78,VW60cm,0.15,T60cm,,T120cm,32.61,T30cm,39.08,T150cm,37.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38666666666666666,,0.55,,0.27999999999999997,15.795,,20.795,,25.5,01/01/2022,15:27:30,realistic,2,0,2,0,2,true,true,realistic,true,unrealistic,realistic,unrealistic,40,do not use,bad quality,3,0
61d06519bf56362b3e90d896,CAF05,2022-01-01T14:27:30.000Z,2022-01-01T14:28:00.000Z,T150cm,33.25,T120cm,26.51,VW120cm,0.17,VW30cm,0.78,VW60cm,0.78,T30cm,46.25,T90cm,1.64,VW120cm,0.97,T120cm,4.21,VW90cm,0.43,T60cm,13.94,VW120cm,0.55,VW90cm,0.54,VW30cm,0.59,VW150cm,0.17,VW120cm,0.36,T150cm,,T60cm,47.85,VW90cm,0.97,VW90cm,0.79,T30cm,19.12,VW150cm,0.55,VW90cm,0.0,VW120cm,0.96,T60cm,39.35,T120cm,,T90cm,45.93,T30cm,11.88,T120cm,36.02,VW30cm,0.61,T120cm,12.72,VW120cm,0.89,VW30cm,0.21,VW90cm,0.45,T120cm,45.16,VW30cm,0.47,T150cm,36.81,T30cm,24.87,T60cm,46.6,VW150cm,0.56,VW60cm,0.62,VW90cm,0.66,T150cm,37.45,T90cm,31.32,T150cm,22.61,T60cm,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532,0.7,0.5485714285714286,0.65,0.42666666666666675,25.53,33.156,26.296666666666667,,,01/01/2022,15:27:30,realistic,2,2,2,2,2,true,true,unrealistic,true,unrealistic,realistic,realistic,60,use,enough quality,5,0
